ÜSTELEME,Bir isteği; bir buyruğu tekrarlama; tekit
NEKES,Cimri
MALİ,Afrika’da bir ülke
İRADE,İstenç
ALAGÜN,Yazın güneş bulut arkasında kaldığında oluşan gölgeli durum
KÜLÜSTÜR,Yıpranmış; eski görünüşlü olan
EKSEN,Mihver
ELEME,Elekten geçirme
AREKA,Bir palmiye türü
BEZEMELİ,Süslü; dekoratif
NESİL,Jenerasyon
HAVAN,İçinde bir şey dövüp ufalamaya yarayan; tahta; taş; maden veya plâstikten yapılan kap
EDEBİYAT,Olay; düşünce; duygu ve imajların dil aracılığı ile biçimlendirilmesi sanatı; yazın
SINAMAK,Denemek; tecrübe etmek
ETER,Lokmanruhu
ATAMA,Tayin
DAMACANA,Büyük su şişesi
ONAY,Tasdik
HESAP,Alacaklı veya borçlu olma durumu
ADIYAMAN,Bir ilimiz
VENA,Toplardamar
NİMET,Yararlanılan imkân
YATALAK,Yataktan kalkamayan hasta kimse
HAKEM,Maçı yöneten görevli
RABAT,Fas’ın başkenti
MARMELAT,Şeker karıştırılarak pişirilmiş meyve ezmesi
EVLAT,Bir kimsenin oğlu veya kızı; çocuk
YİTİK,Zayi; kayıp
ŞAKAYIK,Unutulmaz şair Süleyman Okay’ın bir kitabı
ONAMAK,Tasvip etmek
KAYA,“Ahmet ...” (Unutulmaz müzik sanatçısı)
EŞİT,Müsavi
AVRUPA,Bir kıta
REKOR,Bir spor dalında erişilmiş derecelerin en üstünü
AYAK,Bacakların bilekten aşağıda bulunan ve yere basan bölümü
TANIMA,Sorumlu bilme
ADİLOKAY,“Az Çalışmalı Aşka Zaman Ayırmalı” kitabının yazarı; şair
TOKAT,Bir ilimiz
YENİCE,Oldukça yeni
EMEL,“... Sayın” (Şarkıcı; oyuncu)
NEFİS,İnsanın yeme içme vb. gereksinimlerinin bütünü
SINIR,“Gerçek Yeni Bir Rol” adlı albümü ile ünlü müzik grubu
ALİRIZA,“... ... Efendi” (Atatürk’ün babası)
YENİCE,Çanakkale’nin bir ilçesi
EMEL,Gerçekleştirilmesi zamana bağlı istek
NEFİS,Pek hoş; çok güzel
SINIR,Hudut
ALİRIZA,“... ... Binboğa” (Müzik sanatçısı)
OZAN,“... Güven” (Aktör)
İSABETLİ,Yerinde; yerine düşmüş; uygun
SAKAR,Sık sık küçük; ufak tefek kazalar yapan kimse
VUSLAT,Sevgiliye kavuşma
DETAY,Ayrıntı
İSVİÇRE,Avrupa’da bir ülke
SAUNA,Fin hamamı
ERATO,Yunan mitolojisinde güzel sanatların dokuz perisinden biri
TADAT,Sayarak yoklama yapma
MANAT,Azerbaycan’ın para birimi
ÇİKOLATA,Kakaodan yapılan ve içine şeker; süt; fıstık; fındık katılan yiyecek
VİRANE,Yıkıntı; ören
GRAM,Kilogramın binde biri
DRAM,Tiyatro edebiyatı
EZELİ,Başlangıcı olmayan; öncesiz
ÇİVİLEME,Voleybolda smaç
İBİK,Horoz; hindi vb.nin tepesinde bulunan kırmızı deri uzantısı
KARAR,Hava için değişmez olma
İDİL,Şırnak’ın bir ilçesi
LENGER,Gemi demiri
ANMAK,Zikretmek
ANEMİ,Kansızlık
ARIBEYİ,Her kovanda bir tane bulunan anaarı
AYSEL,“... Aksümer” (“Aşk Aşka Karşı” adlı ‘e-kitap’ın yazarı)
ETİKET,Fiyat yaftası
ANAMUR,Mersin ilimizin bir ilçesi
KINAMA,Ayıplama
AKABE,Tehlikeli; sarp ve zor geçit
RESİTAL,Dinleti; konser
İNEK,Nâzım Hikmet’in bir oyunu
BARAKA,Tahta; çinko vb. hafif şeylerden yapılmış; temelsiz eğreti yapı
YEMİN,Ant
USTURA,Tıraş için kullanılan; açılır kapanır; çok keskin bıçak
İBRE,Çam; ardıç; sedir vb. ağaçların yaprağı
USLU,Toplumu; çevresini rahatsız etmeyen; edepli; müeddep
SEREMONİ,Genellikle resmî yerlerde; resmî işlerde uyulması gereken kural; yol ve yöntemlerin tümü
ASALAK,Parazit
BABA,Çocuğu olan erkek
NETAMELİ,Gizli bir tehlikesi olduğu sanılan; tekin olmayan
DERECE,Basamak; aşama; rütbe; mertebe
EROS,Yunan mitolojisinde aşk tanrısı
SABUNİYE,Bir çeşit nişasta helvası
ASES,Gece bekçisi
EMİR,Buyruk
OKUME,Afrika'da yetişen; kerestesi parlak; öz odunu mor; dış odunu pembe renkli bir ağaç
DELİCE,Aşılanmamış zeytin ağacı
İKİLİ,İki parçadan oluşan
ŞİLİ,Güney Amerika’da bir ülke
AFAK,Ufuklar
ŞEREF,Onur; haysiyet
AFET,Doğanın sebep olduğu yıkım
DOĞA,Tabiat
ŞIRA,Henüz mayalanmamış üzüm suyu
EREN,Veli; ermiş; evliya
İKAME,Yerine koyma; yerine kullanma
İFADE,Anlatım
AYAZ,Duru; sakin havada çıkan kuru soğuk
AYAN,Belli; açık
ARALIK,Iğdır’ın bir ilçesi
TURA,Halat gibi örülmüş iplik çilesi
KISA,Uzun olmayan
DELİBAŞ,Koyunlarda ve danalarda görülen tehlikeli bir hastalık
LEKELİ,Herhangi bir sebeple üzerinde leke olmuş; lekesi olan
CAHİL,Bilgisiz
DANE,Kuş yemi
ALİM,Bilgin
REÇEL,Meyveleri şekerle kaynatarak hazırlanan tatlı
UYARI,İkaz
DELİDOLU,İlerisini gerisini düşünmeden davranan; rastgele konuşan; patavatsız
ELEMAN,Öğe; unsur
İMECE,Köyde iş dayanışması
İHALE,Bir işi veya bir malı birçok istekli arasından en uygun şartlarla kabul edene verme
ÇALIM,Kılıcın keskin yanı
ASETİLEN,Hidrokarbonlu bir gaz
KARAKAYA,Diyarbakır’da bir baraj
SİTRİK,“... asit” (Limon asidi)
CEFA,Büyük sıkıntı; üzgü; eziyet
AŞKOLSUN,Yelda Cumalıoğlu’nun bir kitabı
MUTKİ,Bitlis’in bir ilçesi
AKSARAY,Bir ilimiz
SAİK,(Felsefede) Güdü
ERTÜRK,“... Akşun” (“Yarım Kalan” adlı kitabın yazarı)
AORT,Kalbin sol karıncığından çıkan ve vücuda kırmızı kan dağıtan büyük atardamar
İKİCİLİK,Düalizm
LAKE,Lâka ile cilâlanmış
FAUL,(Sporda) Kural dışı hareket
NARA,Külhanbeyi bağırması
KÖSE,Bıyığı; sakalı çıkmayan erkek
TASA,Kaygı
TALİMAT,Yönerge; direktif
LATİFE,“... Tekin” (Yazar)
TALAN,Yağma; çapul
ALİZARİN,Kökboyası
LALAPAŞA,Edirne’nin bir ilçesi
TEKİN,“... Gönenç” (“Gizdüşümler” ve “Babamın Bıyıkları Yoktu” adlı kitapların yazarı; şair)
MİLİTAN,Bir örgütün etkin üyesi
KALAMATA,İri ve etli bir tür zeytin
RİYA,İkiyüzlülük
İLAN,Duyuru
APOLET,Omuzluk
KAYA,“Ahmet ...” (Unutulmaz protest müzik sanatçısı)
LİNET,Sürgün
NAZAN,“... Kesal” (“Daire” adlı filmin aktris)
YETENEK,Kabiliyet
KELEM,Lahana
NESEP,Baba soyu
NİYET,Fal gibi kullanılmak amacıyla içine mani yazılıp katlanmış veya şekerlere sarılmış kâğıt parçası
MENTOL,Nane kokusu
YAKALAMA,Kaçağı ele geçirme
ESED,Eski dilde aslan
ELEMENT,Kimyasal çözümlemeyle ayrıştırılmayan veya bireşim yoluyla elde edilemeyen madde
SİON,İsviçre’de bir şehir
LEYLİ,Yatılı
KİPE,Hızla bükülen kalçanın sert ve birden gerilişiyle; vücudun yatıştan ayaküstü duruşa veya asılmadan dayanmaya geçmesi
ŞAHMARAN,Başı insan; gövdesi yılan biçiminde olduğuna inanılan efsanevî yaratık
CEZA,“Suç ve ...” (Dostoyevski yapıtı)
PIRPI,Yılantaşı
VAKA,Olay; hadise
DUYGULAR,“Damla Damla ...” (Mahmut Çetin Zorba’nın şiir kitabı)
İTAAT,Buyruğa uyma; söz dinleme
ŞIPSEVDİ,Görür görmez seven; âşık olan kimse
AKYA,Uskumrugillerden bir balık
ACIMA,Merhamet
İDİL,Kır yaşamı içinde aşk konusunu işleyen kısa şiir
HARA,At üretme çiftliği
PAZAR,Satıcıların belirli günlerde mallarını satmak için sergiledikleri belirli geçici yer
ELEMENT,Asıl madde
KARAVELİ,“Orhan ...” (“Çanakkale Olmasaydı... O Olmasaydı...” adlı kitabın yazarı)
NANAY,Argoda ‘yok’
MOLA,Yorgunluğu gidermek için duraklama
TUMŞUK,Kartalın kemerli gagası
PEKSİMET,Dilimler hâlinde kesilerek ısı ile kurutulmuş; uzun süre dayanabilen ekmek
ALANTOPU,Tenis
ALEM,Dünya
AMAN,Usanç ve öfke anlatan bir sözcük
REVAÇ,Geçerli ve değerli olma; sürüm
ATLAMAK,Bir engeli sıçrayarak veya fırlayarak aşmak
İYİBAK,“Kendine ... ...” (Gülcihan Keleşoğlu yapıtı)
EMANETEN,Emanet olarak
KEFAL,Orta büyüklükte; çok pullu; küt başlı; gümüş renkte; beyaz etli bir balık
NİKE,Yunan zafer tanrıçası
LİMAN,Gemi barınağı
MERİNOS,Bir koyun türü
ASETON,Birçok organik maddeyi eritmekte kullanılan uçucu; kolayca alev alır; eter kokusunda bir sıvı
MELİKE,Kadın hükümdar
NANELİ,İçinde naneruhu bulunan
İNAT,Ayak direme
KİMONO,Japonların milli kıyafeti
FASON,Terzinin belli bir ölçü ve örneğe göre kumaşa biçim vermesi işi; kesim
NİŞAN,Kurşun; taş vb. ile vurulmak istenen hedef
SARIKAYA,Yozgat’ın bir ilçesi
KESE,Kısa; kestirme yol
AMELİYAT,Cerrahi müdahale; tıbbi operasyon
TARIM,Ziraat; çiftçilik
ANEMİK,Kansız
METANET,Dayanıklılık; sağlamlık
AKİK,Değerli bir taş
REKOR,Herhangi bir spor dalında erişilmiş derecelerin en üstünü
AMAL,İşler; işlemler
ADAK,Nezir
İNAYET,İyilik; kayra; atıfet; ihsan; lütuf
ŞARK,Doğu
MERASİM,Tören
EGEMEN,Yönetimini hiçbir kısıtlama veya denetime bağlı olmaksızın sürdüren; hükümran; hâkim
TOKA,El sıkışma
OLAY,Hadise; vaka
DENK,Ağırlık bakımından eşit olan
HATA,Yanlışlık; yanılgı
TİPİK,Karakteristik
KALORİ,Bir kilogram suyun sıcaklığını bir derece artırmak için gerekli ısı miktarı
OLİVYA,“... Çıkmazı” (Nazlı Karabıyıkoğlu’nun öykü kitabı)
KERVAN,Uzak yerlere yolcu ve ticaret eşyası taşıyan yük hayvanı katarı
LAZANYA,Bir çeşit İtalyan makarnası
AKSAKAL,Ermiş; evliya
RAZI,Uygun bulan; benimseyen; isteyen; kabul eden
ARİZA,Yüksek bir makama sunulan mektup veya dilekçe
NAYİ,Ney üfleyen; neyzen
MADARA,Argoda kötü; sevimsiz
VURAL,“... Şahin” (Şair; şarkı sözü yazarı ve besteci)
NEHİR,Irmak
AFAT,Eski dilde afetler
LİRİK,Eski Yunan edebiyatında lir eşliğinde söylenen (şiir)
DİYET,Beslenme düzeni; perhiz; rejim
DENEMECİ,Deneme yazarı
AMİRAL,Deniz generali
FİDE,Tohumdan yetiştirilip başka yerlere dikilmek için hazırlanan sebze veya körpe çiçek
NARİN,İnce yapılı
ERUH,Siirt’in bir ilçesi
ARİF,Çok anlayışlı ve sezgili (kimse)
SABİ,Küçük çocuk
SOMA,Manisa’nın bir ilçesi
STAT,Futbol maçları yapılan yer
VAKA,Hadise; olay
OLCAY,“... Kasımoğlu” (“Yüreğimde Sakladığım Son Sözüm” adlı kitabın şairi)
UÇAK,Tayyare
SİMAV,Kütahya’nın bir ilçesi
SANIK,Suçlu olduğu sanılarak mahkemeye sevk edilmiş (kimse); maznun
SOYA,Bir tür fasulye
BESİN,Gıda; azık
OMURİLİK,Omurga içinde bulunan kanal boyunca uzanan; bozmadde ve akmaddeden oluşan sinir dokusu
DERİK,Mardin’in bir ilçesi
TEKEL,Monopol; inhisar
FİLİKA,Cankurtaran sandalı
HASAR,Herhangi bir olayın yol açtığı; kırılma; dökülme; yıkılma gibi zarar
JALE,Çiy; şebnem
EYER,Atın sırtına konulan oturmalık
BODUR,Enine göre boyu kısa ve tıknaz
EMET,Kütahya’nın bir ilçesi
FARE,Kemirici bir hayvan
İRİTİS,Gözdeki iris tabakasının iltihabı
NİKELAJ,Nikel kaplama
KİRAZ,Bir meyve
BİLEK,Elle kolun; ayakla bacağın birleştiği bölüm
LAMEL,Bir mikroskop camı
TEORİ,Kuram; nazariye
ASAL,Başlıca; temel niteliğinde olan; esasi
İSKAN,Yurtlandırma; yerleştirme
TAMİR,Onarma; onarım
NARA,Külhanbeyi veya sarhoş bağırması
TEMRE,Bir çeşit cilt hastalığı
İNAL,Kendisine inanılan kimse
TAVİZ,Ödün; ödünleme
SATEN,Atlas gibi parlak; pamuklu kumaş
OCAK,Yılın ilk ayı
RASAT,Gözlem
BİREY,Fert
FAKİRANE,Fakir gibi; fakire uygun düşen
KABİNE,Bakanlar kurulu
BARAN,Yağmur
HATA,İstemeyerek ve bilmeyerek yapılan yanlış; yanılma; yanılgı
İLAHİYAT,Tanrı bilimi
TİRE,İzmir’in ilçelerinden biri
KABAŞİŞ,Kabakulak hastalığına halk arasında verilen bir ad
AYAR,Altın; gümüş gibi madenlerden yapılmış şeylerin saflık derecesi
BARAKA,Tahta; çinko gibi hafif şeylerden yapılmış; temelsiz eğreti yapı
İNAM,Vedia
TAZE,Bayat karşıtı
SERMAYE,Kapital; anamal
SODA,İçinde sodyum karbonat bulunan köpüren su
POKER,İskambil kâğıtlarıyla oynanan bir oyun
ROTA,Uçağın ya da geminin gidiş yönü; izleyeceği yol
YARAN,Dostlar
ŞİLE,İstanbul’un bir ilçesi
SİPARİŞ,Ismarlama
EKONOMİK,Az masraflı; hesaplı
RAKET,Tenis oyun aracı
EMAYE,Emayla kaplanmış olan (mutfak gereci vb.)
ASRİ,Modern; çağdaş
KARAR,Bir iş ya da sorun hakkında düşünülerek verilen kesin yargı
BALA,Ankara’nın bir ilçesi
ALMANAK,Kitap biçiminde takvim; yıllık
FİRİK,Çerez olarak yenen tahıl kavurgası
İLİM,“İlim ilim bilmektir / ... kendin bilmektir” (Yunus Emre)
ZİYA,Işık; aydınlık
ESİN,İlham
ELİK,Dağ keçisi
YEMENİ,Kalıpla basılıp elle boyanan tülbent
FİZİK,Kişinin dış görünüşü
İMAME,Tespihlerin baş tarafına geçirilen uzunca parça
ESEN,Hiçbir hastalığı olmayan; sağlıklı; sıhhatli; salim
İLİÇ,Erzincan’a bağlı bir ilçe
KEMANİ,Keman çalan kimse
İRİS,Gözün renkli bölümü
CANAN,“... Ergüder” (Aktris)
CEKET,Erkeklerin ve kadınların giydiği; genellikle önden düğmeli; kalçayı örten; kollu üst giysisi
ASAYİŞ,Güvenlik
ARİFANE,Arif olana yakışacak yolda; biçimde
MACERA,Serüven
ACAYİP,Tuhaf; yadırganan
NİNE,Torunu olan kadın
KAŞAR,Bir tür peynir
İNEK,Argoda çok çalışkan öğrencilere verilen ad
PLAKA,Kamyon; otomobil vb. kara taşıtlarına takılan numara levhası
LİSANS,Genellikle dört yıl süren üniversite veya yüksekokul öğrenimi
TOPATAN,Güzel kokulu; sarı renkte; uzunca bir kavun türü
METOT,Yöntem
İKİLİK,Görüş veya düşüncede ikiye bölünmüş olma durumu
MAMA,Bebek yemeği
PLATO,Yayla
LİMONİ,Yeşile çalan açık sarı renk; limon rengi
ASAP,Sinirler
KAÇAMAK,Hoş görülmeyen bir şeyi ara sıra yapma
TERİM,“Fatih ...” (Futbol Teknik Direktörü)
ANONİM,Yazanı; yapanı; söyleyeni bilinmeyen (eser)
TOKA,Kadınların saçlarını bir arada tutmaya yarayan; bazen de süs olarak kullanılan araç
ETAP,Yarış evresi
ZULA,Kaçak ve yasak şeylerin saklandığı gizli yer
GRAMER,Dilbilgisi
AKÇADAĞ,Malatya’nın bir ilçesi
MORA,Yunanistan’da bir yarımada
DARDAĞAN,Palmiye cinsinden bir ağaç ve bu ağacın çitlembik büyüklüğünde; sert çekirdekli tatlı yemişi
TONAJ,Bir taşıtın alabildiği ton miktarı
EZGİ,Melodi; nağme
CURNATA,Bıldırcın sökünü
KORT,Tenis oyun alanı
AMAÇ,Gaye; erek
ELAMAN,Bezginlik ve sızlanma anlatan bir söz
GARAJ,Arabalık
PAPAĞAN,İnsan sesini taklit edebilen ve öğrendiği bazı kelimeleri söyleyebilen bir kuş
NEKTAR,Balözü
ŞUBAT,Bir ay
İFADE,Mahkemede tanık ve sanıkların olay hakkında sözlü açıklamaları
EPRİME,(Yemiş için) Dura dura olgunlaşmak; yumuşamak
KİRİŞ,Dört köşe kalın keresteden; demirden veya betonarmeden yapılmış yatay destek parçası
MİKA,Evrenpulu
MAŞA,Ateş veya kızgın bir şey tutmaya; korları karıştırmaya yarayan iki kollu metal araç
NEŞTER,Bisturi
KİBİR,Büyüklenme
TRAFİK,Gidişgeliş
TAMİM,Genelge; sirküler
PERİTON,Karın zarı
ISIN,Kalori
ZEFİR,Genellikle gömlek yapmakta kullanılan; çizgili; ince bir pamuklu kumaş
KEVEL,Kuzu veya koyun postundan yapılmış kürk
KABİN,Küçük; özel bölme
MALİYET,Üretimde bir mal elde edilinceye değin harcanan değerlerin toplamı
PISIRIK,Girgin karşıtı
KABA,Görgüsüz
İNEZE,Cılız; zayıf; güçsüz
REVANİ,Yumurta ve irmikle yapılan bir tatlı türü
NESİL,Kuşak; göbek
UKRAYNA,Doğu Avrupa’da bir ülke
FATMA,“... Aras” (“Göğü Azalan Kuşlar” ve “Saklıyım” kitaplarının şairi)
URGAN,İnce halat
GARK,Suya batma
URUGUAY,Güney Amerika’da bir ülke
KARAKTER,Bir eserde duygu; tutku ve düşünce yönlerinden ele alınan kimse
AFAKİ,Gereksiz; önemsiz (söz)
BACI,Kız kardeş
AARE,İsviçre’de bir nehir
AMASRA,Bartın’ın bir ilçesi
ARTERİT,Atardamar bozukluğu
GELİBOLU,Çanakkale’nin bir ilçesi
ADİLOKAY,“Yirmibeşinci Saat” adlı kitabın şairi; yazar
TUTU,İpotek; rehin
PİKET,İki; üç veya dört kişi arasında ve otuz iki kâğıtla oynanan bir tür iskambil oyunu
KALEM,Bir yazı yazma aracı
ŞAHİKA,Zirve; doruk
AFİŞ,Resimli duvar ilanı
GAZİPAŞA,Antalya’nın bir ilçesi
LİRİK,Coşkun; ilhamla dolu
SEKİ,Doğal set
TAKA,Bangladeş’in para birimi
UYUM,Ahenk
ABES,Akla ve gerçeğe aykırı olan
SAHA,Alan; meydan
KİLİT,Atların alnından alt çenesine uzanan beyazlık
ROKET,Bir füze çeşidi
ÜMERA,Eski dilde amirler
ETENE,Plasenta
SÜRE,Müddet
AVARE,İşsiz güçsüz; boş gezen; aylak
BARO,Avukatların bağlı oldukları meslek kuruluşu
KEMER,Antalya’nın bir ilçesi
KESENE,Sözleşme; yazılı anlaşma
SİTARE,Yıldız
AHİZE,Telefon almacı
TAPU,Bir gayrimenkulün mülkiyet hakkını gösteren belge
BELARUS,Doğu Avrupa’da bir ülke
ALKİL,Alkol kökü
İNEK,Argoda çok çalışkan öğrenciye verilen ad
YETERSİZ,Eksiği olan; yetecek kadar olmayan; gayrikâfi
BELLEK,Hafıza
SİTE,Şehir; kent
AKALA,Bir pamuk türü
RENKLİ,Beyaz dışında başka rengi veya renkleri olan
ALBENİ,Cazibe; çekicilik
İKİZ,Bir doğumda dünyaya gelen iki kardeş
EKONOMİK,Ekonomi ile ilgili olan; iktisadî
KANİ,Kanmış; inanmış
OTAMA,Tedavi
ATALET,Tembellik
İMALE,Kısa okunması gereken heceyi ölçüye uydurmak için uzun okuma
ASİTANE,İstanbul’un eski bir adı
EKOLOJİ,Çevre bilimi
ONAMA,Tasvip
TALİ,İkinci derecede olan; ikincil
İDARE,Yönetme; yönetim; çekip çevirme
TEKE,Keçinin erkeği
SANTRFOR,Futbolda gol atmakla görevli; ileri uçta; ortada oynayan oyuncu
ELARA,Jüpiter’in bir uydusu
NARA,Sarhoş veya külhanbeyi bağırması
KELE,Boğa; tosun
SALINIM,Düzenli olarak hep aynı konumlardan aynı hızla geçen bir nesnenin hareketi
ERENER,“Sertab” adlı ünlü şarkıcımızın soyadı
SENARİST,Senaryo yazarı
ALABORA,Denizde teknenin devrilmesi veya devrilecek kadar yan yatması
KİLE,Genellikle tahıl ölçmede kullanılan bir ölçek
TRAKE,Soluk borusu
ETENE,Meşime; döleşi
OMLET,Kaygana
İSTASYON,Tren; metro durağı
ALACA,Ağaçta ilk olgunlaşan meyve
ORİGAMİ,Japon kâğıt katlama sanatı
MİZA,Kumarda ortaya sürülen para
POLİTİK,Siyasî
İADE,Alınmış bir şeyi geri verme
SLALOM,Kayak sporunda bayraklarla işaretlenmiş birtakım dönemeçlerden oluşan pist üzerinde yapılan bir yarış türü
ACAYİP,Tuhaf; garip; yadırganan
UTARİT,Merkür’ün eski adı
MAZİ,Geçmiş zaman
NİSPİ,Göreceli; izafi; rölatif
VASİ,Geniş; engin
CENAH,Savaş düzenindeki ordunun iki yanından her biri
RAKET,Teniste topa vurmaya yarayan araç
DAMAR,Canlı varlıklarda kanın ve besleyici sıvıların dolaştığı kanal
ALİZARİN,Kökkırmızısı
ATERİNA,Gümüşbalığı
ENTRİKA,Desise; oyun; hile; dolap
YARAR,Fayda
KADİT,Güneşte veya hafif alevde kurutulmuş et
CENAZE,Kefenlenip tabuta konmuş; gömülmeye hazırlanmış insan ölüsü
EVET,Hayır karşıtı
KARİ,Okur; okuyucu
SAKARİN,Şeker hastalarının şeker yerine kullandığı; maden kömürü katranından elde edilen beyaz bir toz
SİHİR,Büyü
BADE,Halk öykülerinde Hızır'ın; kimi saz ozanlarına rüyada sunduğu içki
ZEKİ,“... Müren” (Unutulmaz müzik sanatçısı)
LEBİB,Akıllı
ERENER,“Sertab ...” (Şarkıcı)
CİDE,Kastamonu’nun bir ilçesi
AJAN,Casus
KAVİL,Şair Meral Demir’in bir kitabı
BİLECİK,Bir ilimiz
AMERİKAN,Kaputbezi
BEDAVA,Karşılıksız; parasız; emeksiz; caba
EZİNE,Çanakkale’nin bir ilçesi
TABA,Kızılımsı kahverengi
İHANET,Hainlik; hıyanet
PLATFORM,Yüksekçe yer
LOTA,Bir tür gelincik balığı
KAMU,Amme
OYALAMAK,Meşgul etmek
LOME,Togo’nun başkenti
KARA,Yeryüzünün denizle örtülü olmayan bölümü; toprak
NEMA,Faiz; ürem
KONUK,Misafir
AMED,Diyarbakır’ın eski bir adı
DAİR,İlişkin; ait
ADESE,Kovucuk
SÜLEYMAN,“... Seba” (BJK’nın Efsanevi Başkanı)
UYGAR,Medeni
BANLİYÖ,Yörekent
ALASULU,Yeni olmaya başlamış meyve
MEDÜZ,Denizanası
SERCAN,“... Gördüm” (“Yeşil Kuyu” romanının yazarı)
LİRA,Para birimimiz
ARENA,Boğa güreşi alanı
ABDİKÖR,Ağrı’nın Doğubeyazıt ilçesine özgü bir tür köfte
DALAK,Bal peteği
ARBEDE,Kavga; gürültü patırtı
ITIR,“... Esen” (Aktris)
ANMAK,Birini akla getirerek sözünü etmek; hatırlamak
AKÖZ,“Alaattin ...” (Araştırmacı yazar)
SKOR,Maç sonucu
ARARAT,Ağrı Dağı’nın eski adı
BURUN,Alınla üst dudak arasında bulunan; çıkıntılı; iki delikli koklama ve solunum organı
BAMAKO,Mali’nin başkenti
AKAR,Sıvı; mayi; likit
KADIKÖY,İstanbul’un bir ilçesi
ÖLET,Öldürücü hastalık salgını; kıran
KEREVİT,Tatlı su ıstakozu
ÇİTİLEME,Kirini çıkarmak için çamaşırın iki yanını birbirine sürtme
NAMAL,“Özgü ...” (Aktris)
REJİ,Tekel idaresi
MEKANİK,Makine ile yapılan
TANE,Çekirdekli küçük meyve
SETİR,Bir şeyi örtme; gizleme
MERİ,Dişi keklik
KLİNİK,Hastanın bakıldığı; muayene edildiği yer
LEKE,Kirliliği gösteren iz
İREM,Cennet bahçesi
İNİKAS,Piyasada tepki ya da etki
MANİ,Bir ruh hastalığı
ELEKTRİK,Maddenin elektron; pozitron; proton vb. parçacıklarının hareketleriyle ortaya çıkan enerji türü
SAMSUN,Bir ilimiz
SELE,Bisikletin oturulacak yeri
TALEBE,Öğrenci
ONUR,Şeref; haysiyet
SİNEMA,Yedinci sanat dalı
MARATON,Atletizmde en uzun yol koşusu
ELARA,Jüpiter gezegeninin bir uydusu
BADİ,Ördek
DEFNE,Yaprakları güzel kokulu ve yaz kış yeşil olan bir ağaç; develik
NEKAHET,Hastalık sonrası; sağlıklı duruma geçme dönemi
İKİLEMEK,Tarlayı iki kez sürmek
TORİK,Palamut balığının irisi
MİNİK,Küçük ve sevimli
MALA,Duvarcı ve sıvacıların kullandığı el aracı
KİNAYE,Üstü kapalı; sitemli; dokunaklı söz
KARO,İskambilde bir grup
NİTELİK,Kalite
EKONOMİK,Az masraflı; kazançlı; hesaplı
HEKİM,Doktor; tabip
NANE,Ballıbabagillerden; yaprakları sapsız; çiçekleri beyaz veya menekşe renginde; ıtırlı; çok yıllık ve otsu bir kültür bitkisi
TEKİLA,Alkollü bir içki
KAKALAK,Hamamböceği
